,action_name,action,reward,episode reward,epoch reward,total reward,lives,end of episode,end of epoch,info,episode,episode step,epoch,epoch step,step,action 0 episode sum,action 0 total sum,action 1 episode sum,action 1 total sum,action 2 episode sum,action 2 total sum,action 3 episode sum,action 3 total sum,action 4 episode sum,action 4 total sum,action 5 episode sum,action 5 total sum,action 6 episode sum,action 6 total sum,action 7 episode sum,action 7 total sum,action 8 episode sum,action 8 total sum
5872,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,119,7,119,5872,118,1636,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5873,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,120,7,120,5873,119,1637,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5874,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,121,7,121,5874,120,1638,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5875,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,122,7,122,5875,121,1639,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5876,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,123,7,123,5876,122,1640,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5877,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,124,7,124,5877,123,1641,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5878,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,125,7,125,5878,124,1642,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5879,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,126,7,126,5879,125,1643,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5880,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,127,7,127,5880,126,1644,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5881,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,128,7,128,5881,127,1645,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5882,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,129,7,129,5882,128,1646,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5883,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,130,7,130,5883,129,1647,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5884,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,131,7,131,5884,130,1648,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5885,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,132,7,132,5885,131,1649,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5886,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,133,7,133,5886,132,1650,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5887,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,134,7,134,5887,133,1651,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5888,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,135,7,135,5888,134,1652,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5889,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,136,7,136,5889,135,1653,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5890,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,137,7,137,5890,136,1654,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5891,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,138,7,138,5891,137,1655,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5892,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,139,7,139,5892,138,1656,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5893,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,140,7,140,5893,139,1657,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5894,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,141,7,141,5894,140,1658,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5895,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,142,7,142,5895,141,1659,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5896,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,143,7,143,5896,142,1660,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5897,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,144,7,144,5897,143,1661,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5898,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,145,7,145,5898,144,1662,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5899,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,146,7,146,5899,145,1663,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5900,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,147,7,147,5900,146,1664,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5901,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,148,7,148,5901,147,1665,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5902,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,149,7,149,5902,148,1666,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5903,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,150,7,150,5903,149,1667,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5904,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,151,7,151,5904,150,1668,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5905,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,152,7,152,5905,151,1669,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5906,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,153,7,153,5906,152,1670,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5907,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,154,7,154,5907,153,1671,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5908,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,155,7,155,5908,154,1672,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5909,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,156,7,156,5909,155,1673,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5910,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,157,7,157,5910,156,1674,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5911,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,158,7,158,5911,157,1675,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5912,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,159,7,159,5912,158,1676,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5913,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,160,7,160,5913,159,1677,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5914,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,161,7,161,5914,160,1678,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5915,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,162,7,162,5915,161,1679,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5916,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,163,7,163,5916,162,1680,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5917,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,164,7,164,5917,163,1681,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5918,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,165,7,165,5918,164,1682,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5919,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,166,7,166,5919,165,1683,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5920,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,167,7,167,5920,166,1684,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5921,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,168,7,168,5921,167,1685,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5922,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,169,7,169,5922,168,1686,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5923,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,170,7,170,5923,169,1687,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5924,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,171,7,171,5924,170,1688,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5925,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,172,7,172,5925,171,1689,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5926,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,173,7,173,5926,172,1690,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5927,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,174,7,174,5927,173,1691,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5928,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,175,7,175,5928,174,1692,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5929,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,176,7,176,5929,175,1693,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5930,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,177,7,177,5930,176,1694,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5931,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,178,7,178,5931,177,1695,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5932,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,179,7,179,5932,178,1696,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5933,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,180,7,180,5933,179,1697,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5934,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,181,7,181,5934,180,1698,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5935,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,182,7,182,5935,181,1699,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5936,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,183,7,183,5936,182,1700,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5937,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,184,7,184,5937,183,1701,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5938,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,185,7,185,5938,184,1702,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5939,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,186,7,186,5939,185,1703,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5940,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,187,7,187,5940,186,1704,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5941,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,188,7,188,5941,187,1705,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5942,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,189,7,189,5942,188,1706,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5943,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,190,7,190,5943,189,1707,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5944,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,191,7,191,5944,190,1708,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5945,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,192,7,192,5945,191,1709,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5946,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,193,7,193,5946,192,1710,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5947,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,194,7,194,5947,193,1711,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5948,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,195,7,195,5948,194,1712,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5949,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,196,7,196,5949,195,1713,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5950,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,197,7,197,5950,196,1714,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5951,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,198,7,198,5951,197,1715,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5952,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,199,7,199,5952,198,1716,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5953,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,200,7,200,5953,199,1717,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5954,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,201,7,201,5954,200,1718,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5955,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,202,7,202,5955,201,1719,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5956,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,203,7,203,5956,202,1720,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5957,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,204,7,204,5957,203,1721,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5958,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,205,7,205,5958,204,1722,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5959,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,206,7,206,5959,205,1723,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5960,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,207,7,207,5960,206,1724,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5961,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,208,7,208,5961,207,1725,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5962,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,209,7,209,5962,208,1726,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5963,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,210,7,210,5963,209,1727,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5964,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,211,7,211,5964,210,1728,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5965,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,212,7,212,5965,211,1729,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5966,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,213,7,213,5966,212,1730,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5967,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,214,7,214,5967,213,1731,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5968,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,215,7,215,5968,214,1732,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5969,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,216,7,216,5969,215,1733,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5970,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,217,7,217,5970,216,1734,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5971,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,218,7,218,5971,217,1735,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5972,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,219,7,219,5972,218,1736,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5973,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,220,7,220,5973,219,1737,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5974,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,221,7,221,5974,220,1738,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5975,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,222,7,222,5975,221,1739,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5976,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,223,7,223,5976,222,1740,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5977,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,224,7,224,5977,223,1741,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5978,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,225,7,225,5978,224,1742,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5979,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,226,7,226,5979,225,1743,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5980,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,227,7,227,5980,226,1744,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5981,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,228,7,228,5981,227,1745,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5982,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,229,7,229,5982,228,1746,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5983,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,230,7,230,5983,229,1747,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5984,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,231,7,231,5984,230,1748,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5985,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,232,7,232,5985,231,1749,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5986,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,233,7,233,5986,232,1750,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5987,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,234,7,234,5987,233,1751,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5988,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,235,7,235,5988,234,1752,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5989,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,236,7,236,5989,235,1753,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5990,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,237,7,237,5990,236,1754,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5991,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,238,7,238,5991,237,1755,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5992,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,239,7,239,5992,238,1756,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5993,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,240,7,240,5993,239,1757,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5994,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,241,7,241,5994,240,1758,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5995,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,242,7,242,5995,241,1759,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5996,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,243,7,243,5996,242,1760,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5997,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,244,7,244,5997,243,1761,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5998,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,245,7,245,5998,244,1762,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
5999,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,246,7,246,5999,245,1763,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6000,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,247,7,247,6000,246,1764,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6001,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,248,7,248,6001,247,1765,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6002,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,249,7,249,6002,248,1766,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6003,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,250,7,250,6003,249,1767,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6004,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,251,7,251,6004,250,1768,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6005,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,252,7,252,6005,251,1769,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6006,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,253,7,253,6006,252,1770,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6007,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,254,7,254,6007,253,1771,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6008,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,255,7,255,6008,254,1772,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6009,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,256,7,256,6009,255,1773,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6010,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,257,7,257,6010,256,1774,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6011,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,258,7,258,6011,257,1775,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6012,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,259,7,259,6012,258,1776,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6013,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,260,7,260,6013,259,1777,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6014,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,261,7,261,6014,260,1778,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6015,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,262,7,262,6015,261,1779,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6016,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,263,7,263,6016,262,1780,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6017,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,264,7,264,6017,263,1781,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6018,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,265,7,265,6018,264,1782,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6019,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,266,7,266,6019,265,1783,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
6020,NOOP,0,0.0,0.0,0.0,10.0,4,False,False,{'ale.lives': 4},8,267,7,267,6020,266,1784,0,45,0,40,0,49,0,43,0,49,0,60,0,45,1,3905
